city,district,facility_name,x_coordinate,y_coordinate
基隆市,仁愛區,三友煤氣行,324931.53800000035,2779659.7270000004
基隆市,仁愛區,三興宮,324300.22831093456,2779527.85396078
基隆市,仁愛區,天王宮,325789.98804786976,2779772.28398274
基隆市,仁愛區,天澤宮,325549.62509372307,2779412.40001911
基隆市,仁愛區,天濟宮,325942.2030976572,2779794.89483232
基隆市,仁愛區,太乙宮,324932.5840347415,2780104.95400611
基隆市,仁愛區,木山殯儀有限公司,324341.38099999994,2779981.453
基隆市,仁愛區,代明宮,324558.35915299226,2780301.29252119
基隆市,仁愛區,古今葬儀社,324890.4390000012,2779832.4919999996
基隆市,仁愛區,台灣中油成功一路站加油站,324373.06900000025,2780029.01
基隆市,仁愛區,台灣中油第一流動站加油站,324353.89099999925,2780061.713
基隆市,仁愛區,台灣國寶殯葬禮儀有限公司,325873.1289999997,2780144.808
基隆市,仁愛區,弘道禮儀企業社,325732.3039999991,2779929.117
基隆市,仁愛區,永生禮儀用品社,324987.54399999965,2778854.109
基隆市,仁愛區,永玖禮儀用品店,324652.65900000033,2780008.578
基隆市,仁愛區,永龍國際禮儀有限公司,324634.6469999998,2778511.865
基隆市,仁愛區,生暉生命事業有限公司,324820.7109999997,2779925.987
基隆市,仁愛區,光德宮,325172.0795503969,2779508.34456693
基隆市,仁愛區,安阜易事業有限公司,324468.3710000013,2780333.2280000006
基隆市,仁愛區,安然生命禮儀企業社,324890.12500000134,2779844.551
基隆市,仁愛區,成功禮儀用品有限公司,324813.96199999965,2780002.029
基隆市,仁愛區,佛心觀音巖,325653.4880742523,2778860.26079366
基隆市,仁愛區,佛教居士林,325114.5615314601,2780031.7971784705
基隆市,仁愛區,協安宮,325549.62509372307,2779412.40001911
基隆市,仁愛區,卓越生命事業股份有限公司,325864.9890000013,2780117.836
基隆市,仁愛區,尚霖企業社,325102.9400000011,2779625.08
基隆市,仁愛區,易誠禮儀社,324967.7980000002,2779314.4750000006
基隆市,仁愛區,明玄宮,325003.6448294781,2779914.9797022706
基隆市,仁愛區,法王寺,324727.1286657366,2779690.3437186093
基隆市,仁愛區,花都殯葬社,324955.9290000001,2780142.162
基隆市,仁愛區,金衡葬儀社,324946.6960000001,2778734.0209999997
基隆市,仁愛區,冠紘有限公司,324930.0770000009,2779764.696
基隆市,仁愛區,南天宮,325018.6091539033,2779433.54871993
基隆市,仁愛區,南榮宮,324922.8799136779,2779911.1542056696
基隆市,仁愛區,宥登企業社,324804.89599999954,2779574.3130000005
基隆市,仁愛區,紅淡山龍珠山福德宮,325018.6091539033,2779433.54871993
基隆市,仁愛區,茂發煤氣行,324580.8100000009,2780029.0149999997
基隆市,仁愛區,悟玄宮,326053.53340576356,2779836.50560195
基隆市,仁愛區,財團法人台灣省基隆市樂仙宮,324966.7799599893,2779064.99744389
基隆市,仁愛區,基隆二次變電所,325349.7800000012,2780068.656
基隆市,仁愛區,基隆市立南榮公墓,324705.6470000003,2778464.1770000006
基隆市,仁愛區,基隆市立殯葬管理所-火化場,324797.30399999896,2778309.098
基隆市,仁愛區,基隆市立殯葬管理所-納骨塔,324705.6470000003,2778464.1770000006
基隆市,仁愛區,基隆市立殯葬管理所-殯儀館,324945.8929999992,2779660.568
基隆市,仁愛區,基隆金寶塔,325411.92400000046,2778737.0660000006
基隆市,仁愛區,基隆護國城隍廟,324678.2102730541,2780472.45513413
基隆市,仁愛區,啟化講堂,324067.78351180395,2779543.0668460103
基隆市,仁愛區,梵音寺,325489.85403749463,2779784.5602582
基隆市,仁愛區,頂恩生命禮儀社,324700.38599999994,2780001.446
基隆市,仁愛區,奠濟宮,324946.7537087668,2780186.3759635002
基隆市,仁愛區,景山岩廟,325017.8059850835,2779439.6714916504
基隆市,仁愛區,朝棟里南山福德宮,324134.04346047714,2780091.2829379295
基隆市,仁愛區,順安宮,325025.35598775296,2779326.25429264
基隆市,仁愛區,慈昇企業社,325068.3780000005,2779682.4500000007
基隆市,仁愛區,慈修宮,325107.8876218671,2780125.78124208
基隆市,仁愛區,照善寺,326045.8668345343,2779831.60323603
基隆市,仁愛區,獅球嶺平安宮,323981.08384093526,2779639.78507904
基隆市,仁愛區,裕豐液化煤氣行,325709.8579999993,2780149.75
基隆市,仁愛區,福安宮,325850.99048552377,2779870.8705974794
基隆市,仁愛區,福安宮,324992.82323539804,2780063.66318703
基隆市,仁愛區,福德宮,324834.5109011113,2780170.75701462
基隆市,仁愛區,銅陵關聖帝君廟,324309.0662316274,2779741.08620434
基隆市,仁愛區,閩南檺林宮,324438.14604432817,2780336.34098844
基隆市,仁愛區,德厚宮,324638.37665686005,2779599.4276626795
基隆市,仁愛區,慶安宮,324698.9972398581,2780329.74207391
基隆市,仁愛區,蓮法寺,325719.0698925782,2780072.75642329
基隆市,仁愛區,龍泉宮,325103.0386791076,2778913.20253746
基隆市,仁愛區,龍華堂,324639.681338947,2779080.94750407
基隆市,仁愛區,鴻惠禮儀社,324823.4189999997,2778587.723
基隆市,仁愛區,嚴放寺,324696.0299154229,2779749.1208312004
基隆市,仁愛區,寶明寺,325242.7131476123,2778840.02496301
基隆市,信義區,上天生命禮儀有限公司,326653.76100000064,2780033.4919999996
基隆市,信義區,仁美禮儀用品鮮花店,326732.78099999967,2780125.561
基隆市,信義區,天元禮儀社,329469.8999999994,2779739.9900000007
基隆市,信義區,台北聖城,330023.88099999947,2778979.774
基隆市,信義區,台塑石化全國深澳坑加油站,328680.60899999907,2780248.8949999996
基隆市,信義區,台灣中油東明路站加油站,326514.1890000013,2780162.918
基隆市,信義區,台灣中油深澳加油站,328575.39600000036,2780251.37
基隆市,信義區,正明淨寺,326280.2136648401,2780711.8545541
基隆市,信義區,永隆煤氣行,326676.9599999999,2780136.5
基隆市,信義區,光復禮儀有限公司,328555.5489999995,2780178.33
基隆市,信義區,兆承葬儀店,325398.7930000005,2780368.169
基隆市,信義區,宏恩生命禮儀社,327824.3900000009,2781104.839
基隆市,信義區,京晏生命禮儀企業社,328156.2099999996,2780807.9300000006
基隆市,信義區,承忠有限公司,326763.92,2780153.682
基隆市,信義區,明月寺,326202.90936971677,2780091.0927496906
基隆市,信義區,明德宮,327218.6533142536,2780334.5143150296
基隆市,信義區,東明瑤池宮,326990.9375275383,2779787.47750071
基隆市,信義區,金鳳宮,327648.6787226861,2781017.72011068
基隆市,信義區,雨天能源有限公司,326892.46000000136,2780121.4519999996
基隆市,信義區,指玄宮,326433.5820513828,2780390.2965972596
基隆市,信義區,星皇禮儀服務有限公司,328221.19600000064,2781274.609
基隆市,信義區,美地生命禮儀社,328320.2500000008,2780630.41
基隆市,信義區,郁真生命禮儀企業社,327322.45599999983,2779943.106
基隆市,信義區,財團法人台灣省基隆市濟安宮,326003.223304636,2780578.67436155
基隆市,信義區,財團法人台灣省基隆市靈泉禪寺,327082.34526501794,2778863.2062760997
基隆市,信義區,財團法人基隆極樂寺,325352.90453030105,2780478.4999001194
基隆市,信義區,國功宮,327773.05328639457,2780928.21231701
基隆市,信義區,基深宮,329137.45040884556,2780073.40609413
基隆市,信義區,基隆市佛教蓮社,326987.4428807332,2780405.0404189005
基隆市,信義區,朝順葬儀社,326108.68100000045,2780139.242
基隆市,信義區,黃震宇風水命理工作坊,328612.570000001,2780101.6
基隆市,信義區,慈幸宮,326191.4807050678,2780345.83663719
基隆市,信義區,慈淨寺,326422.7549389312,2779715.3960670894
基隆市,信義區,慈善寺,328435.24589923123,2781898.0096608796
基隆市,信義區,極樂寺,325352.90453030105,2780478.4999001194
基隆市,信義區,楞嚴寺,326486.7379378691,2780377.9183426597
基隆市,信義區,萬嚴生命禮儀企業社,328117.2800000011,2780606.52
基隆市,信義區,聖達生命禮儀社,326363.9719999999,2780076.8310000002
基隆市,信義區,道玄宮,325853.723296824,2780760.60004843
基隆市,信義區,福光寺,328006.7226131381,2780294.00679407
基隆市,信義區,福海宮,328074.9566000227,2781408.07924175
基隆市,信義區,福祿二次變電所,328566.07199999894,2781183.271
基隆市,信義區,擁恆文創園區,326888.4870000011,2778777.602
基隆市,信義區,興隆寺,325605.1845917035,2780629.48829109
基隆市,信義區,靜修禪寺,326897.2867223583,2780565.9513962
基隆市,信義區,龍園殯儀用品社,326902.3799999989,2780143.6819999996
基隆市,信義區,麗旭宮,327140.5954303731,2780125.11163263
基隆市,信義區,寶光寺,329425.2718192126,2779929.7191776196
基隆市,信義區,靈山宮,326240.46181362245,2780803.75135575
基隆市,中正區,八斗公萬善祠,330296.8747875866,2781905.9194216705
基隆市,中正區,三元殯葬禮儀企業社,329360.96300000034,2780948.1789999995
基隆市,中正區,千峯國際禮儀社,329438.9130000008,2781207.438
基隆市,中正區,大和宮,325965.7120899491,2781233.86643954
基隆市,中正區,大眾爺,330581.7151498002,2779793.90118973
基隆市,中正區,中正慈惠堂,325815.61440863984,2780834.3367871195
基隆市,中正區,中恩生命禮儀有限公司,326787.10099999956,2782364.7960000006
基隆市,中正區,天后宮,327289.1512581864,2783226.3421492693
基隆市,中正區,天聖宮,327420.2751751703,2782353.2148521906
基隆市,中正區,天德宮,327398.96253241424,2782583.6050507305
基隆市,中正區,天顯宮,327585.8563592909,2783397.69491507
基隆市,中正區,夫子廟,325783.8086347888,2781157.6345713395
基隆市,中正區,方圓禮儀服務社,326837.9709999994,2782362.205
基隆市,中正區,北祥二次變電所,327851.5139999997,2782748.49
基隆市,中正區,台塑石化台亞基隆中正路加油站,325146.66399999976,2780811.781
基隆市,中正區,台灣中油中正三路站加油站,327364.479000001,2782788.5550000006
基隆市,中正區,台灣中油祥豐街站加油站,327189.83100000053,2781834.578
基隆市,中正區,正安宮,328609.17073306756,2782551.6741904
基隆市,中正區,永孚煤氣有限公司,330280.72300000116,2781498.6320000007
基隆市,中正區,光明配電變電所,329548.98800000094,2781892.5519999997
基隆市,中正區,吉林禮儀有限公司,325462.17400000105,2780788.551
基隆市,中正區,名山宮,326155.99330508534,2780912.7230685
基隆市,中正區,百善生命禮儀有限公司,327641.6680000007,2782800.1050000004
基隆市,中正區,協興煤氣行,327320.7990000006,2783164.784
基隆市,中正區,東山夫子宮,327032.2263950616,2781870.7607475393
基隆市,中正區,東明寺,325843.24474186136,2781260.0158862495
基隆市,中正區,東陵武聖廟,326794.3654806026,2781489.10359696
基隆市,中正區,松湖宮,326179.14142638433,2781312.6015042397
基隆市,中正區,泳承禮儀企業社,329143.4650000001,2781022.509
基隆市,中正區,社靈廟,327143.3327737951,2783168.0440548398
基隆市,中正區,信成和有限公司,326767.6100000007,2782075.8870000006
基隆市,中正區,度天宮,330366.6690742818,2781941.61658615
基隆市,中正區,盼望基督教生命禮儀服務社,329209.5750000003,2781170.578
基隆市,中正區,恩億禮儀有限公司,326764.15099999995,2781609.7880000006
基隆市,中正區,恩澤生命禮儀有限公司,327199.90700000036,2782666.552
基隆市,中正區,浮雲寺,327215.4045479768,2783209.23137386
基隆市,中正區,真慈生命禮儀社,329125.5100000009,2781031.27
基隆市,中正區,草山福德宮,330516.2398689373,2780586.6798733105
基隆市,中正區,財團法人台灣省基隆市大佛禪院,325715.3914769291,2780733.6301559596
基隆市,中正區,財團法人台灣省基隆市慈安宮,325370.1873788917,2780691.7803914
基隆市,中正區,基隆市哨船頭福德宮,325532.3766511469,2780994.60396393
基隆市,中正區,基隆煤氣行,327202.35999999923,2783194.504
基隆市,中正區,御聖宮,329855.8212121087,2781424.7595371203
基隆市,中正區,御嘉生命禮儀企業社,326880.66099999903,2781745.768
基隆市,中正區,景泰禮儀企業社,327020.15500000026,2781787.3930000006
基隆市,中正區,紫竹巖,325814.4274286748,2781185.27209507
基隆市,中正區,順勝煤氣有限公司,327095.928999999,2781796.4160000007
基隆市,中正區,慈惠花店禮儀社,327160.27100000053,2783168.964
基隆市,中正區,萬天生命禮儀企業社,326854.02099999983,2782364.325
基隆市,中正區,萬安堂,330310.12722633244,2781355.38663095
基隆市,中正區,聖平宮,327490.00266946695,2782536.37344977
基隆市,中正區,聖念生命禮儀有限公司,329344.24417704873,2781073.22225765
基隆市,中正區,聖濟宮,326025.0091331366,2781223.21105992
基隆市,中正區,壽玉宮,326459.07685990905,2781466.29701997
基隆市,中正區,福安宮,326778.25425724394,2781753.7516479404
基隆市,中正區,福林宮,329915.40418813383,2781627.732542
基隆市,中正區,福長宮,330881.48537016276,2781784.93723723
基隆市,中正區,福泉庵,329554.64322987397,2781751.9657032494
基隆市,中正區,福清宮,330248.3730098682,2781521.09271559
基隆市,中正區,福惠宮,330296.8747875866,2781905.9194216705
基隆市,中正區,福德宮,327456.7829698508,2783101.15961722
基隆市,中正區,鳳煌生命禮儀社,327598.8189999999,2781957.007
基隆市,中正區,蓮友企業社,325448.90099999995,2781094.276
基隆市,中正區,龍德禮儀服務社,325121.93999999925,2780753.8790000007
基隆市,中正區,覺修宮,325481.7255327151,2780972.1380028604
基隆市,中正區,园儂億生命禮儀有限公司,327153.190000001,2782407.095
基隆市,中山區,三千宮,324440.8203621162,2780972.31676554
基隆市,中山區,千佛禪寺,324422.6499805519,2781059.2658603396
基隆市,中山區,大德山楊府廟,324553.6654384145,2781157.59616742
基隆市,中山區,五王宮,324283.1955996939,2780392.7516003805
基隆市,中山區,仁義宮,325202.95420681016,2782273.36703964
基隆市,中山區,太平宮,324474.9602458741,2780778.96858455
基隆市,中山區,心安生命事業有限公司,324430.55599999975,2781494.828
基隆市,中山區,王爺廟,325361.72475169983,2782079.8654356403
基隆市,中山區,代天宮,322418.4971903733,2782516.2231261497
基隆市,中山區,仙洞二次變電所,325234.4240000002,2781686.5580000007
基隆市,中山區,仙洞巖佛寺,325440.34368830756,2782052.20077906
基隆市,中山區,台灣中油北基中和路加油站,322820.16200000036,2782006.009
基隆市,中山區,台灣中油北基基隆加油站,323186.281,2782198.507
基隆市,中山區,台灣中油台莊基隆加油站,324245.2129999994,2782869.0719999997
基隆市,中山區,台灣中油西定路站加油站,323916.8780000006,2781061.7909999997
基隆市,中山區,外港二次變電所,325027.2260000007,2782874.2450000006
基隆市,中山區,永順殯葬禮儀墓園設計社,324279.556,2780383.3420000006
基隆市,中山區,永源煤氣行,324703.58699999884,2781098.441
基隆市,中山區,玄龍宮,324969.8765265421,2782411.52663871
基隆市,中山區,安樂二次變電所,323919.7380000008,2780994.7109999997
基隆市,中山區,有恒生命禮儀企業社,324251.22700000013,2780372.352
基隆市,中山區,協安宮,323875.34109122626,2783524.27775562
基隆市,中山區,協德廟,323991.20543559355,2783434.90158348
基隆市,中山區,財團法人台灣省基隆市福安宮,323305.7273807078,2781605.06926085
基隆市,中山區,軒轅教基隆神宮,323248.5802424174,2781931.40402863
基隆市,中山區,基隆太白莊福德宮,325017.41732542624,2782996.62188161
基隆市,中山區,基隆仙洞福德宮,325426.4198792364,2782066.0682356297
基隆市,中山區,基隆市中山區協和宮,324310.45611984207,2782724.8303559306
基隆市,中山區,基隆后天宮,324230.09482108214,2780818.40758645
基隆市,中山區,基隆金斗公廟,324252.84324083646,2780738.2443254897
基隆市,中山區,基隆禮儀用品社,323979.67799999943,2780938.6799999997
基隆市,中山區,崇德禮儀服務社,322820.1810000009,2781764.1090000006
基隆市,中山區,梵宇天閣禮儀服務股份有限公司,324666.50500000047,2781243.626
基隆市,中山區,梧桐煤氣有限公司,324488.4070000012,2780746.72
基隆市,中山區,混元宮,323601.7389437151,2781351.4390241303
基隆市,中山區,通淮宮,324161.2364260359,2780889.44550865
基隆市,中山區,新安宮,324213.57522979163,2780603.02038868
基隆市,中山區,新朝宮,324391.71931916487,2781509.9743690207
基隆市,中山區,聖安宮,325343.6083320081,2781878.6230814997
基隆市,中山區,福民宮,324258.460001216,2781682.07539269
基隆市,中山區,福安宮,324691.59920558496,2781116.51900412
基隆市,中山區,福德宮,323877.7976862587,2781090.73424557
基隆市,中山區,福德宮,323523.1468176422,2783365.17264753
基隆市,中山區,福興宮,324436.3257991958,2782214.84757069
基隆市,中山區,德安宮,325060.49815866136,2782438.64849665
基隆市,中山區,德和宮,323204.70025601576,2782222.94889806
基隆市,中山區,德昌煤氣行,324688.6520000001,2781196.3450000007
基隆市,中山區,獨山宮,323448.36832696624,2783396.0380929303
基隆市,中山區,鎮安宮,324398.19007821725,2782155.0569487102
基隆市,中山區,靈靖宮,323942.06151824375,2782288.42316289
基隆市,安樂區,三民里福德宮,322675.89873481344,2779691.91068191
基隆市,安樂區,大武崙變電所,320625.74900000053,2782044.296
基隆市,安樂區,大靈宮,320731.7642263031,2781885.9618802206
基隆市,安樂區,五十人公祠,323507.486733703,2778719.19845143
基隆市,安樂區,五顯宮,323828.00429518265,2781051.5878465194
基隆市,安樂區,王福宮,321249.770137093,2784471.7999510905
基隆市,安樂區,北巡五府玄德宮,320608.35962023487,2783872.4237357606
基隆市,安樂區,台塑石化台亞武嶺加油站,321131.9499999994,2781640.51
基隆市,安樂區,台塑石化台亞麥金加油站,322769.341,2780952.12
基隆市,安樂區,台塑石化全國新城加油站,322522.3710000004,2780457.5029999996
基隆市,安樂區,台塑石化統一基隆一加油站,321101.9190000009,2781646.331
基隆市,安樂區,台灣中油大武崙站加油站,320643.0179999994,2782345.183
基隆市,安樂區,台灣中油安樂站加油站,322488.6789999996,2779966.4300000006
基隆市,安樂區,台灣中油泉益大武崙加油站,320533.1999999996,2782406.08
基隆市,安樂區,台灣中油泉益加油站,323201.4820000001,2778994.561
基隆市,安樂區,田都元帥廟,323576.2725857454,2781081.70472317
基隆市,安樂區,吉宏禮儀用品社,323908.6899999989,2780166.041
基隆市,安樂區,安和福德宮,322934.35891597305,2779559.12959877
基隆市,安樂區,安樂區樂一路福德廟,324072.2365264172,2780562.31758411
基隆市,安樂區,侑德禮儀有限公司,322004.321,2779374.316
基隆市,安樂區,定國宮,323767.6982149882,2780964.84604283
基隆市,安樂區,昌隆瓦斯行,320784.9389999996,2781913.1020000004
基隆市,安樂區,武崙二次變電所,320609.62999999884,2782050.4250000003
基隆市,安樂區,恩絃禮儀企業社,322296.87500000105,2779378.552
基隆市,安樂區,財團法人台灣省基隆市海印寺,323367.7363933559,2780377.85322383
基隆市,安樂區,財團法人台灣省基隆市益心堂,323466.86288905016,2780685.1700731507
基隆市,安樂區,財團法人臺灣省基隆市十方大覺禪寺,323377.21128242294,2780475.5167105002
基隆市,安樂區,國家新城福德宮,321918.0566605099,2779980.2976819905
基隆市,安樂區,基隆代天府,323601.67442481936,2779941.55137932
基隆市,安樂區,基隆開基老大公廟,323961.39915695495,2780571.64475713
基隆市,安樂區,康福宮,323309.5356461852,2780184.8501416296
基隆市,安樂區,祥鶴禮儀企業社,323961.3790000002,2780630.0880000005
基隆市,安樂區,第一禮儀社,323878.2910000009,2780116.1850000005
基隆市,安樂區,惠佛生命禮儀有限公司,323833.049,2780477.228
基隆市,安樂區,普陀山通明寺,323196.7934673091,2780261.78361641
基隆市,安樂區,善澤人文有限公司,321852.67999999895,2779996.876
基隆市,安樂區,善澤生命禮儀社,321851.6289999996,2779992.68
基隆市,安樂區,菩提禪寺,323869.8840841606,2780706.3682694095
基隆市,安樂區,圓通寺,323200.36216670286,2781457.02647603
基隆市,安樂區,慈雲寺,323759.5647749462,2780620.4114748705
基隆市,安樂區,準提寺,323506.4656893902,2780759.75542123
基隆市,安樂區,義勇祠,323627.9526130125,2780772.45561086
基隆市,安樂區,嘉仁煤氣有限公司,321766.9949999989,2781489.2360000005
基隆市,安樂區,福定宮,323952.6238050221,2780770.62520463
基隆市,安樂區,福德宮,321579.3770382415,2781763.41784163
基隆市,安樂區,福德宮,320859.3896507813,2781752.46277041
基隆市,安樂區,福慶宮,320298.8948559341,2783031.39692361
基隆市,安樂區,德天宮,323634.03762383875,2780216.8159668
基隆市,安樂區,蓮心禮儀服務社,322920.8310000008,2779315.169
基隆市,安樂區,蓮池生命禮儀社,321522.78299999895,2781924.9609999997
基隆市,安樂區,醒天宮,323700.3976097116,2780465.0094871004
基隆市,安樂區,鴻展生命禮儀有限公司,322051.600999999,2781497.1630000006
基隆市,安樂區,護天宮,323792.8002211893,2780450.2980933394
基隆市,安樂區,鶯歌石萬善祠,322339.6854103755,2780268.1856688596
基隆市,安樂區,鶯歌里福德宮,323295.22392469813,2778842.2875894797
基隆市,暖暖區,大同煤氣行,324249.6960000003,2777867.916
基隆市,暖暖區,中華國寶殯葬禮儀有限公司,326113.378,2776636.413
基隆市,暖暖區,今川禮儀用品社,324522.6580000004,2776474.276
基隆市,暖暖區,王主煤氣行有限公司,324024.9269999992,2778139.6090000006
基隆市,暖暖區,台灣中油八堵加油加氣站,323208.34799999883,2777499.4099999997
基隆市,暖暖區,台灣中油柑園八堵加油站,323288.2279999999,2777738.41
基隆市,暖暖區,台灣中油碇內站加油站,325504.2720000005,2776887.907
基隆市,暖暖區,永念庭生命典藏館,325475.50299999886,2777876.958
基隆市,暖暖區,禾御禮儀社,324131.0769999991,2778399.4209999996
基隆市,暖暖區,地藏庵,324498.8140542021,2778248.35739826
基隆市,暖暖區,君唯有限公司,324018.0429999997,2778151.646
基隆市,暖暖區,秀泰企業有限公司,326188.00899999996,2776953.7570000007
基隆市,暖暖區,東安宮,326144.43847096123,2774584.52633627
基隆市,暖暖區,東興廟,324500.65279983747,2776505.2913836
基隆市,暖暖區,金山寺,324686.6574698312,2777109.51948729
基隆市,暖暖區,金壽禮儀用品有限公司,324254.8420000008,2778223.1509999996
基隆市,暖暖區,金寶數位科技禮儀有限公司,324173.63499999954,2776402.896
基隆市,暖暖區,威德廟,324291.81119946373,2777404.21128801
基隆市,暖暖區,建興介壽用品社,324183.2490000008,2776928.276
基隆市,暖暖區,指修宮,324136.5939338691,2778069.11471194
基隆市,暖暖區,財團法人台灣省基隆市海會寺,324458.40236768144,2778180.52605487
基隆市,暖暖區,御安生命禮儀有限公司,323801.5760000012,2777999.049
基隆市,暖暖區,逸遊人間禮儀服務有限公司,323801.5760000012,2777999.049
基隆市,暖暖區,慈明寺,324900.14773307345,2777750.0314832004
基隆市,暖暖區,慈福宮,323092.8718781025,2777119.6782952393
基隆市,暖暖區,暖暖二次變電所,324143.48400000134,2777648.643
基隆市,暖暖區,暖暖安德宮,324494.61592173285,2777187.06477039
基隆市,暖暖區,暖暖聖道院,325611.2007225614,2777745.93206631
基隆市,暖暖區,暖暖過港福德宮,324294.2169413876,2777668.5380580993
基隆市,暖暖區,睿閎生命禮儀有限公司,324390.8410000005,2776589.3789999993
基隆市,暖暖區,福田妙國生命禮儀有限公司,326133.96100000065,2776123.9920000006
基隆市,暖暖區,福安宮,323940.83035351214,2778268.3454975006
基隆市,暖暖區,福東宮,324297.5232510695,2778190.8451904096
基隆市,暖暖區,福德宮,324023.8712494001,2776580.86692399
基隆市,暖暖區,福德宮,325756.18923220586,2775058.38193721
基隆市,暖暖區,福興宮,324334.110747488,2776985.6815042505
基隆市,暖暖區,銘望生命禮儀企業行,325880.0259999995,2776022.4359999998
基隆市,暖暖區,蓮品禮儀用品社,324257.6630000003,2778255.884
基隆市,暖暖區,興隆宮,325212.7587699791,2777437.1550082495
基隆市,七堵區,七堵福安宮,321642.9505951139,2776553.77234209
基隆市,七堵區,七堵福德宮,322207.2719301876,2776947.19812399
基隆市,七堵區,七堵慶濟宮,321887.44865874643,2776596.68242366
基隆市,七堵區,八堵一次變電所,322528.48499999894,2777228.6339999996
基隆市,七堵區,于源有限公司,321191.3259999992,2775838.9469999997
基隆市,七堵區,大德廟,319603.7114326663,2775022.2025235104
基隆市,七堵區,中股福德宮,320478.6887601163,2779358.99516481
基隆市,七堵區,中埔福德宮,319875.1994152479,2774911.19072995
基隆市,七堵區,五台殿,321984.6530952265,2776551.55904184
基隆市,七堵區,六堵二次變電所,320580.63500000094,2776182.353
基隆市,七堵區,六堵嶺頭福德宮,320971.32872831397,2775773.59205947
基隆市,七堵區,友蚋清水岩,317359.17402313504,2776002.4569916297
基隆市,七堵區,天使宮,318248.57761578646,2775591.50813796
基隆市,七堵區,北基花園墓園,319650.3519999992,2778855.9719999996
基隆市,七堵區,台塑石化台亞明德加油站,321643.4019999999,2776595.365
基隆市,七堵區,台塑石化全國七堵加油站,321188.162999999,2776516.3479999998
基隆市,七堵區,台灣中油八德路站加油站,322736.9879999993,2777211.313
基隆市,七堵區,台灣中油六堵站加油站,321043.304,2775248.021
基隆市,七堵區,台灣中油北基五堵交流道加油站,318958.3480000012,2774310.029
基隆市,七堵區,台灣中油百福加油站,319088.4690000004,2775091.223
基隆市,七堵區,安順瓦斯行,320281.6250000013,2775394.552
基隆市,七堵區,自強里水尾福德廟,321854.3437891593,2777182.8114454104
基隆市,七堵區,自強里水頭福德廟,321713.01691499766,2778885.2014183607
基隆市,七堵區,妙法蓮華寺,319484.1146110918,2778099.0889079203
基隆市,七堵區,良一液化煤氣行,320305.0359999992,2775277.995
基隆市,七堵區,欣欣安樂園,318044.3470000006,2780033.9949999996
基隆市,七堵區,欣欣金陵寶塔,318044.3470000006,2780033.9949999996
基隆市,七堵區,法嚴寺,322782.676298313,2776700.52605269
基隆市,七堵區,振亞煤氣行,321752.8839999993,2776658.063
基隆市,七堵區,泰山巖,317664.00311570056,2776453.5678848196
基隆市,七堵區,草濫清水巖,321731.61586956395,2775645.31085388
基隆市,七堵區,基隆六堵代天府,320824.578526881,2776022.35021205
基隆市,七堵區,清湶寺,321567.4400278344,2779206.85008444
基隆市,七堵區,頂圳福德宮,320969.066633974,2776207.97188067
基隆市,七堵區,翔好瓦斯行,322262.5210000011,2777272.49
基隆市,七堵區,雲義山帝君廟,321150.22816526936,2778211.6431031004
基隆市,七堵區,慈鳳宮,320979.26143690187,2776171.47353622
基隆市,七堵區,源原能源有限公司,322021.3200000007,2776942.0969999996
基隆市,七堵區,萬臻生命禮儀企業社,321070.79300000076,2775689.492
基隆市,七堵區,聖母宮,320215.44481867383,2774302.76422469
基隆市,七堵區,聖安慈惠堂,317008.40265396016,2779565.84443866
基隆市,七堵區,榮鴻企業社,320424.03400000045,2775617.2879999997
基隆市,七堵區,瑪西里仙洞湖福德宮,318659.81909349124,2779355.40185644
基隆市,七堵區,瑪西里面桶寮福德宮,316704.34182738524,2781792.7135452
基隆市,七堵區,瑪南里大埔福德宮,319813.5567165874,2777928.79214396
基隆市,七堵區,瑪南里福興宮,320580.254595728,2777131.7812833
基隆市,七堵區,瑪陵坑南聖宮,320581.0230191458,2777131.9965449506
基隆市,七堵區,福安宮,321450.65925039613,2776798.1672858302
基隆市,七堵區,福明殿,317239.3561966874,2775797.9817287796
基隆市,七堵區,福基國際生命禮儀企業社,320331.2949999997,2773919.79
基隆市,七堵區,福源宮,317145.9601685337,2776946.6644276
基隆市,七堵區,福祿壽禮儀品社,322306.55899999884,2776909.365
基隆市,七堵區,福德宮,322523.1049122555,2776454.05609783
基隆市,七堵區,福德宮,323345.492806548,2778366.54062682
基隆市,七堵區,福德宮,316923.6940000006,2779585.3300000005
基隆市,七堵區,福德宮,315352.4613163912,2780089.57913315
基隆市,七堵區,福德宮,317177.08094970236,2777189.9995037
基隆市,七堵區,福德宮,319950.34081874404,2780509.86094565
基隆市,七堵區,福德宮,320104.77555990004,2779952.24115071
基隆市,七堵區,福德宮,319300.1460582041,2778262.52703193
基隆市,七堵區,福興宮,320348.6639817678,2778911.25288767
基隆市,七堵區,蓉恩生命企業社,321201.0539999992,2775895.6859999998
基隆市,七堵區,遠方國際禮儀有限公司,320458.51800000045,2775421.2960000006
基隆市,七堵區,廣雲宮,317026.41515936574,2778720.3943688907
基隆市,七堵區,蓮昇禮儀社,322125.1949999995,2776698.4839999997
基隆市,七堵區,靜修寺,317059.8426169066,2777401.12296482
基隆市,七堵區,龍安宮,317077.43765037094,2779140.24582484
基隆市,七堵區,鴻安禮儀企業社,320369.4900000004,2775137.625
基隆市,七堵區,禮鈺生命有限公司,322308.05399999965,2776853.8619999997
